time,wet2,wet3,wet4,wet_p2,wet_p3,wet_p4
2017-07-08 00:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-07-08 01:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-07-08 02:00:00,8.5,10.9,7.4,8.5,10.6,7.6
2017-07-08 03:00:00,8.5,10.9,7.4,8.5,10.6,7.6
2017-07-08 04:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-07-08 05:00:00,8.5,10.7,7.4,8.5,10.6,7.6
2017-07-08 06:00:00,8.5,10.7,7.6,8.5,10.6,7.6
2017-07-08 07:00:00,8.5,10.7,7.4,8.5,10.6,7.6
2017-07-08 08:00:00,8.5,10.9,7.4,8.5,10.6,7.4
2017-07-08 09:00:00,8.5,10.7,7.4,8.5,10.6,7.3
2017-07-08 10:00:00,8.5,10.7,7.4,8.5,10.6,7.6
2017-07-08 11:00:00,8.5,10.7,7.4,8.5,10.7,7.4
2017-07-08 12:00:00,8.5,10.7,7.4,8.5,10.4,7.6
2017-07-08 13:00:00,8.5,10.7,7.4,8.5,10.7,7.4
2017-07-08 14:00:00,8.5,10.7,7.4,8.5,10.6,7.3
2017-07-08 15:00:00,8.5,10.7,7.4,8.5,10.7,7.4
2017-07-08 16:00:00,8.5,10.7,7.4,8.5,10.4,7.3
2017-07-08 17:00:00,8.3,10.7,7.4,8.5,10.7,7.3
2017-07-08 18:00:00,8.3,10.7,7.4,8.5,10.7,7.3
2017-07-08 19:00:00,8.3,10.7,7.4,8.5,10.7,7.3
2017-07-08 20:00:00,8.5,10.7,7.4,8.5,10.7,7.3
2017-07-08 21:00:00,8.3,10.7,7.4,8.5,10.7,7.3
2017-07-08 22:00:00,8.5,10.7,7.4,8.5,10.7,7.3
2017-07-08 23:00:00,8.3,10.7,7.4,8.3,10.7,7.3
2017-07-09 00:00:00,8.3,10.7,7.4,8.3,10.7,7.3
2017-07-09 01:00:00,8.3,10.7,7.4,8.3,10.7,7.3
2017-07-09 02:00:00,8.3,10.5,7.4,8.5,10.7,7.3
2017-07-09 03:00:00,8.3,10.5,7.4,8.3,10.7,7.3
2017-07-09 04:00:00,8.3,10.5,7.4,8.5,10.7,7.3
2017-07-09 05:00:00,8.3,10.5,7.4,8.3,10.7,7.3
2017-07-09 06:00:00,8.3,10.5,7.4,8.3,10.7,7.3
2017-07-09 07:00:00,8.3,10.5,7.4,8.3,10.7,7.3
2017-07-09 08:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-09 09:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-09 10:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-09 11:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-09 12:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-09 13:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-09 14:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-09 15:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-09 16:00:00,8.3,10.5,7.2,8.3,10.5,7.3
2017-07-09 17:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-09 18:00:00,8.3,10.5,7.2,8.3,10.5,7.3
2017-07-09 19:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-09 20:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-09 21:00:00,8.3,10.5,7.2,8.3,10.5,7.3
2017-07-09 22:00:00,8.3,10.3,7.2,8.3,10.5,7.2
2017-07-09 23:00:00,8.3,10.5,7.2,8.3,10.5,7.3
2017-07-10 00:00:00,8.2,10.5,7.2,8.3,10.5,7.2
2017-07-10 01:00:00,8.3,10.5,7.2,8.3,10.5,7.3
2017-07-10 02:00:00,8.3,10.3,7.2,8.3,10.5,7.4
2017-07-10 03:00:00,8.3,10.3,7.2,8.3,10.5,7.2
2017-07-10 04:00:00,8.3,10.3,7.2,8.3,10.3,7.2
2017-07-10 05:00:00,8.2,10.5,7.2,8.3,10.5,7.2
2017-07-10 06:00:00,8.3,10.3,7.2,8.2,10.5,7.2
2017-07-10 07:00:00,8.2,10.3,7.2,8.3,10.5,7.2
2017-07-10 08:00:00,8.2,10.3,7.2,8.3,10.3,7.2
2017-07-10 09:00:00,8.2,10.3,7.2,8.3,10.3,7.2
2017-07-10 10:00:00,8.2,10.3,7.2,8.3,10.3,7.2
2017-07-10 11:00:00,8.2,10.3,7.2,8.2,10.5,7.2
2017-07-10 12:00:00,8.2,10.3,7.2,8.3,10.3,7.2
2017-07-10 13:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-10 14:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-10 15:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-10 16:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-10 17:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-10 18:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-10 19:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-10 20:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-10 21:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-10 22:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-10 23:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-11 00:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-11 01:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-11 02:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-11 03:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-11 04:00:00,8.2,10.1,7.2,8.2,10.3,7.2
2017-07-11 05:00:00,8.2,10.1,7.2,8.2,10.3,7.2
2017-07-11 06:00:00,8.2,10.1,7.2,8.2,10.3,7.2
2017-07-11 07:00:00,8.2,10.1,7.2,8.2,10.3,7.2
2017-07-11 08:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-11 09:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-11 10:00:00,8.2,10.1,7.2,8.2,10,7.2
2017-07-11 11:00:00,8.2,10.3,7.2,8.2,10,7.2
2017-07-11 12:00:00,8.2,10.1,7.2,8.2,10,7.2
2017-07-11 13:00:00,8.2,10.3,7.2,8.2,10,7.2
2017-07-11 14:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-11 15:00:00,8.2,10.3,7.2,8.2,10.3,7.2
2017-07-11 16:00:00,8.2,10.1,7.2,8.2,10,7.2
2017-07-11 17:00:00,8.2,10.1,7.2,8.2,10.3,7.2
2017-07-11 18:00:00,8,10.1,7.2,8.2,10,7.2
2017-07-11 19:00:00,8.2,10.1,7.2,8.2,10.3,7.2
2017-07-11 20:00:00,8,10.1,7.2,8.2,10.3,7.2
2017-07-11 21:00:00,8,10.1,7.2,8.2,10.3,7.2
2017-07-11 22:00:00,8.2,10.1,7.2,8.2,10,7.2
2017-07-11 23:00:00,8,10.1,7.2,8.2,10,7.2
2017-07-12 00:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 01:00:00,8,10.1,7.2,8.2,10,7.2
2017-07-12 02:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 03:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 04:00:00,8,10.1,7.2,8.2,10,7.2
2017-07-12 05:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 06:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 07:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 08:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 09:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 10:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 11:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 12:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 13:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 14:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 15:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 16:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 17:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 18:00:00,8,10.1,7.2,8,10,7.2
2017-07-12 19:00:00,8,9.9,7.2,8,10,7.2
2017-07-12 20:00:00,8,9.9,7.2,8,10,7.2
2017-07-12 21:00:00,8,9.9,7.2,8,10,7.2
2017-07-12 22:00:00,8,9.9,7,8,10,7.2
2017-07-12 23:00:00,8,9.9,7.2,8,10,7.2
2017-07-13 00:00:00,8,9.9,7,8,10,7.2
2017-07-13 01:00:00,8,9.9,7.2,8,9.9,7.2
2017-07-13 02:00:00,8,9.9,7,8,9.6,7.2
2017-07-13 03:00:00,8,9.9,7,8,9.9,7.2
2017-07-13 04:00:00,8,9.9,7.2,8,9.9,6.9
2017-07-13 05:00:00,7.8,9.9,7.2,8,9.9,7.2
2017-07-13 06:00:00,7.8,9.9,7,8,9.9,6.9
2017-07-13 07:00:00,8,9.9,7.2,8,9.9,7.2
2017-07-13 08:00:00,7.8,9.9,7,8,9.9,6.9
2017-07-13 09:00:00,8,9.9,7,8,9.9,7
2017-07-13 10:00:00,7.8,9.9,7.2,8,9.9,7.2
2017-07-13 11:00:00,7.8,9.9,7.2,7.7,9.9,7.2
2017-07-13 12:00:00,7.8,9.9,7,7.8,9.9,6.9
2017-07-13 13:00:00,7.8,9.9,7.2,8,9.9,7.2
2017-07-13 14:00:00,7.8,9.9,7.2,7.7,9.9,6.9
2017-07-13 15:00:00,7.8,9.9,7,8,9.9,7
2017-07-13 16:00:00,7.8,9.9,7,7.8,9.9,7.2
2017-07-13 17:00:00,7.8,9.9,7.2,7.8,9.9,7.2
2017-07-13 18:00:00,7.8,9.9,7,7.8,9.9,6.9
2017-07-13 19:00:00,7.8,9.9,7.2,7.7,9.9,7.2
2017-07-13 20:00:00,7.8,9.9,7,7.7,9.9,7.2
2017-07-13 21:00:00,7.8,9.9,7,7.7,9.9,6.9
2017-07-13 22:00:00,7.8,9.9,7,7.7,9.9,7
2017-07-13 23:00:00,7.8,9.9,7,7.7,9.9,7.2
2017-07-14 00:00:00,7.8,9.9,7,7.7,9.9,6.9
2017-07-14 01:00:00,7.8,9.9,7,7.7,9.9,7.2
2017-07-14 02:00:00,7.8,9.9,7,7.7,9.9,6.9
2017-07-14 03:00:00,7.8,9.9,7,7.7,9.9,7
2017-07-14 04:00:00,7.8,9.7,7,7.7,9.9,6.9
2017-07-14 05:00:00,7.8,9.7,7,7.7,9.9,6.9
2017-07-14 06:00:00,7.8,9.7,7,7.7,9.9,6.9
2017-07-14 07:00:00,7.8,9.7,7,7.7,9.9,6.9
2017-07-14 08:00:00,7.8,9.7,7,7.7,9.9,6.9
2017-07-14 09:00:00,7.8,9.9,7,7.7,9.9,6.9
2017-07-14 10:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-14 11:00:00,7.8,9.9,7,7.7,9.7,6.9
2017-07-14 12:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-14 13:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-14 14:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-14 15:00:00,7.8,9.7,7,7.7,9.9,6.9
2017-07-14 16:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-14 17:00:00,7.8,9.7,7,7.7,9.9,6.9
2017-07-14 18:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-14 19:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-14 20:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-14 21:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-14 22:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-14 23:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-15 00:00:00,7.8,9.7,7,7.7,9.7,6.9
2017-07-15 01:00:00,7.6,9.7,7,7.7,9.7,6.9
2017-07-15 02:00:00,7.6,9.7,7,7.7,9.7,6.9
2017-07-15 03:00:00,7.6,9.7,7,7.7,9.7,6.9
2017-07-15 04:00:00,7.6,9.7,7,7.7,9.7,6.9
2017-07-15 05:00:00,7.6,9.7,7,7.7,9.7,6.9
2017-07-15 06:00:00,7.6,9.7,7,7.7,9.7,6.9
2017-07-15 07:00:00,7.6,9.7,7,7.6,9.7,6.9
2017-07-15 08:00:00,7.6,9.7,7,7.6,9.7,6.9
2017-07-15 09:00:00,7.6,9.7,7,7.6,9.7,6.9
2017-07-15 10:00:00,7.6,9.7,7,7.6,9.7,6.9
2017-07-15 11:00:00,7.6,9.7,7,7.6,9.7,6.9
2017-07-15 12:00:00,7.6,9.7,7,7.6,9.7,6.9
2017-07-15 13:00:00,7.6,9.7,7,7.6,9.7,6.9
2017-07-15 14:00:00,7.6,9.7,7,7.6,9.7,6.9
2017-07-15 15:00:00,15.1,9.5,7,7.6,9.7,6.9
2017-07-15 16:00:00,16.1,18.6,7.2,7.6,9.7,6.9
2017-07-15 17:00:00,16.1,19,17.5,7.6,9.7,6.9
2017-07-15 18:00:00,15.7,19,19.4,7.6,9.7,6.9
2017-07-15 19:00:00,15.5,18.8,19.2,7.6,9.7,6.9
2017-07-15 20:00:00,15.5,18.8,19.4,7.6,9.7,6.9
2017-07-15 21:00:00,14.9,18.4,21.9,14.8,9.5,6.9
2017-07-15 22:00:00,14,17.3,18.4,15.8,18.3,7.2
2017-07-15 23:00:00,13.6,16.5,15.5,15.8,18.7,17.2
2017-07-16 00:00:00,13.2,16.1,14,15.4,18.7,19.1
2017-07-16 01:00:00,12.8,15.7,13.4,15.2,18.5,18.9
2017-07-16 02:00:00,12.6,15.5,13,15.2,18.5,19.1
2017-07-16 03:00:00,12.4,15.3,12.8,14.6,18.1,21.6
2017-07-16 04:00:00,12.2,15.1,12.6,13.7,17,18.1
2017-07-16 05:00:00,12,14.9,12.4,13.3,16.2,15.2
2017-07-16 06:00:00,11.8,14.7,12.2,12.9,15.8,13.7
2017-07-16 07:00:00,11.8,14.7,12,12.5,15.4,13.1
2017-07-16 08:00:00,11.8,14.6,11.8,12.3,15.2,12.7
2017-07-16 09:00:00,11.6,14.6,11.8,12.1,15,12.5
2017-07-16 10:00:00,11.4,14.4,11.6,11.9,14.8,12.3
2017-07-16 11:00:00,11.4,14.2,11.4,11.7,14.6,12.1
2017-07-16 12:00:00,11.3,14.2,11.4,11.5,14.4,11.9
2017-07-16 13:00:00,11.3,14,11.3,11.5,14.4,11.7
2017-07-16 14:00:00,11.3,14,11.3,11.5,14.3,11.5
2017-07-16 15:00:00,11.3,14,11.1,11.3,14.3,11.5
2017-07-16 16:00:00,11.1,13.8,11.1,11.3,14.1,11.3
2017-07-16 17:00:00,11.1,13.8,10.9,11.3,13.9,11.3
2017-07-16 18:00:00,10.9,13.8,10.9,11,13.9,11.3
2017-07-16 19:00:00,10.9,13.8,10.7,11,13.7,11
2017-07-16 20:00:00,10.9,13.6,10.7,11,13.7,11
2017-07-16 21:00:00,10.7,13.6,10.5,11,13.7,10.8
2017-07-16 22:00:00,10.7,13.4,10.5,10.8,13.5,10.8
2017-07-16 23:00:00,10.7,13.4,10.3,10.8,13.5,10.6
2017-07-17 00:00:00,10.5,13.4,10.3,10.6,13.5,10.6
2017-07-17 01:00:00,10.5,13.2,10.3,10.6,13.5,10.7
2017-07-17 02:00:00,10.5,13.2,10.1,10.6,13.5,10.4
2017-07-17 03:00:00,10.5,13.2,10.1,10.7,13.3,10.5
2017-07-17 04:00:00,10.3,13.2,9.9,10.4,13.1,10.5
2017-07-17 05:00:00,10.3,13,9.9,10.7,13.1,10.3
2017-07-17 06:00:00,10.3,13,9.9,10.5,13.1,10.3
2017-07-17 07:00:00,10.3,13,9.9,10.5,12.9,10.3
2017-07-17 08:00:00,10.3,13,9.7,10.5,12.9,10
2017-07-17 09:00:00,10.3,13,9.7,10.5,12.9,10
2017-07-17 10:00:00,10.1,13,9.7,10.3,12.9,9.9
2017-07-17 11:00:00,10.1,12.8,9.5,10.3,12.7,9.6
2017-07-17 12:00:00,10.1,12.8,9.5,10.3,12.7,9.9
2017-07-17 13:00:00,10.1,12.8,9.5,10.3,12.7,9.9
2017-07-17 14:00:00,10.1,12.8,9.5,10.3,12.7,9.7
2017-07-17 15:00:00,10.1,12.6,9.5,10.3,12.7,9.7
2017-07-17 16:00:00,10.1,12.6,9.3,10,12.7,9.7
2017-07-17 17:00:00,9.9,12.6,9.3,10,12.5,9.5
2017-07-17 18:00:00,9.9,12.6,9.3,10,12.5,9.5
2017-07-17 19:00:00,9.9,12.6,9.3,10,12.5,9.5
2017-07-17 20:00:00,9.9,12.6,9.3,10,12.5,9.5
2017-07-17 21:00:00,9.9,12.6,9.3,10,12.3,9.5
2017-07-17 22:00:00,9.9,12.4,9.5,10,12.5,9.3
2017-07-17 23:00:00,9.9,12.4,9.5,9.9,12.5,9.3
2017-07-18 00:00:00,9.9,12.6,9.5,9.6,12.5,9.3
2017-07-18 01:00:00,9.9,12.6,9.5,9.9,12.5,9.3
2017-07-18 02:00:00,9.9,12.4,9.5,9.9,12.5,9.3
2017-07-18 03:00:00,9.9,12.4,9.3,9.9,12.5,9.3
2017-07-18 04:00:00,9.9,12.4,9.3,9.9,12.1,9.5
2017-07-18 05:00:00,9.9,12.4,9.3,9.9,12.1,9.5
2017-07-18 06:00:00,9.7,12.4,9.3,9.9,12.5,9.5
2017-07-18 07:00:00,9.7,12.4,9.1,9.9,12.5,9.5
2017-07-18 08:00:00,9.7,12.4,9.1,9.9,12.1,9.5
2017-07-18 09:00:00,9.7,12.4,9.1,9.9,12.1,9.3
2017-07-18 10:00:00,9.7,12.4,9.1,9.9,12.3,9.3
2017-07-18 11:00:00,9.7,12.4,9.1,9.9,12.3,9.3
2017-07-18 12:00:00,9.7,12.2,9.1,9.7,12.3,9.3
2017-07-18 13:00:00,9.7,12.2,8.9,9.7,12.3,9.1
2017-07-18 14:00:00,9.7,12.2,8.9,9.7,12.3,9
2017-07-18 15:00:00,9.7,12.2,8.9,9.7,12.3,9
2017-07-18 16:00:00,9.7,12.2,8.9,9.7,12.3,9
2017-07-18 17:00:00,9.5,12.2,8.9,9.7,12.3,9
2017-07-18 18:00:00,9.5,12.2,8.9,9.7,11.9,9
2017-07-18 19:00:00,9.5,12.2,8.9,9.7,11.9,8.9
2017-07-18 20:00:00,9.5,12,8.7,9.7,12.1,8.9
2017-07-18 21:00:00,9.5,12,8.7,9.7,12.1,8.9
2017-07-18 22:00:00,9.5,12,8.7,9.7,12.1,8.9
2017-07-18 23:00:00,9.5,12,8.7,9.5,12.1,8.9
2017-07-19 00:00:00,9.5,12,8.7,9.5,12.1,8.9
2017-07-19 01:00:00,9.5,12,8.5,9.5,12.1,8.9
2017-07-19 02:00:00,9.5,12,8.5,9.5,11.7,8.7
2017-07-19 03:00:00,9.5,12,8.5,9.5,11.7,8.7
2017-07-19 04:00:00,9.5,12,8.5,9.5,11.9,8.7
2017-07-19 05:00:00,9.5,12,8.5,9.5,11.9,8.7
2017-07-19 06:00:00,9.3,12,8.5,9.5,11.9,8.7
2017-07-19 07:00:00,9.3,11.8,8.5,9.5,11.9,8.5
2017-07-19 08:00:00,9.3,11.8,8.5,9.5,11.9,8.5
2017-07-19 09:00:00,9.3,11.8,8.5,9.5,11.9,8.5
2017-07-19 10:00:00,9.3,11.8,8.5,9.5,11.9,8.5
2017-07-19 11:00:00,9.3,11.8,8.3,9.5,11.9,8.5
2017-07-19 12:00:00,9.3,11.8,8.5,9.3,11.9,8.5
2017-07-19 13:00:00,9.3,11.8,8.3,9.3,11.5,8.5
2017-07-19 14:00:00,9.3,11.8,8.3,9.3,11.5,8.5
2017-07-19 15:00:00,9.3,11.8,8.3,9.3,11.5,8.5
2017-07-19 16:00:00,9.3,11.8,8.3,9.3,11.7,8.5
2017-07-19 17:00:00,9.3,11.8,8.3,9.3,11.7,8.3
2017-07-19 18:00:00,9.3,11.8,8.3,9.3,11.7,8.5
2017-07-19 19:00:00,9.3,11.6,8.3,9.3,11.7,8.3
2017-07-19 20:00:00,9.1,11.6,8.3,9.3,11.7,8.3
2017-07-19 21:00:00,9.1,11.6,8.2,9.3,11.7,8.3
2017-07-19 22:00:00,9.3,11.6,8.2,9.3,11.7,8.3
2017-07-19 23:00:00,9.1,11.6,8.2,9.3,11.7,8.3
2017-07-20 00:00:00,9.1,11.6,8.2,9.3,11.7,8.3
2017-07-20 01:00:00,9.1,11.6,8.2,9.3,11.3,8.3
2017-07-20 02:00:00,9.1,11.6,8.2,9.1,11.3,8.3
2017-07-20 03:00:00,9.1,11.6,8.2,9,11.5,8.2
2017-07-20 04:00:00,9.1,11.6,8.2,9.3,11.5,8.2
2017-07-20 05:00:00,9.1,11.6,8.2,9.1,11.5,8.2
2017-07-20 06:00:00,9.1,11.6,8.2,9,11.5,8.2
2017-07-20 07:00:00,9.1,11.4,8.2,9,11.5,8.2
2017-07-20 08:00:00,9.1,11.4,8.2,9,11.5,8.2
2017-07-20 09:00:00,9.1,11.4,8.2,9,11.5,8.2
2017-07-20 10:00:00,9.1,11.4,8.2,9,11.5,8.2
2017-07-20 11:00:00,9.1,11.4,8.2,9,11.5,8.2
2017-07-20 12:00:00,8.9,11.4,8.2,9,11.5,8.2
2017-07-20 13:00:00,8.9,11.4,8,9,11.3,8.2
2017-07-20 14:00:00,8.9,11.4,8.2,9,11.3,8.2
2017-07-20 15:00:00,8.9,11.4,8,9,11.3,8.2
2017-07-20 16:00:00,8.9,11.4,8,9,11.3,8.2
2017-07-20 17:00:00,8.9,11.4,8,9,11.3,8.2
2017-07-20 18:00:00,8.9,11.4,8,8.9,11.3,8.2
2017-07-20 19:00:00,8.9,11.4,8,8.9,11.3,8
2017-07-20 20:00:00,8.9,11.4,8,8.9,11.3,8.2
2017-07-20 21:00:00,8.9,11.3,8,8.9,11.3,8
2017-07-20 22:00:00,8.9,11.3,8,8.9,11.3,8
2017-07-20 23:00:00,8.9,11.3,8,8.9,11.3,8
2017-07-21 00:00:00,8.9,11.3,8,8.9,11.3,8
2017-07-21 01:00:00,8.9,11.3,8,8.9,11.3,8
2017-07-21 02:00:00,8.9,11.3,8,8.9,11.3,8
2017-07-21 03:00:00,8.9,11.3,8,8.9,11,8
2017-07-21 04:00:00,8.9,11.3,7.8,8.9,11,8
2017-07-21 05:00:00,8.7,11.1,7.8,8.9,11,8
2017-07-21 06:00:00,8.9,11.3,7.8,8.9,11,8
2017-07-21 07:00:00,8.7,11.1,7.8,8.9,11,8
2017-07-21 08:00:00,8.7,11.1,7.8,8.9,11,8
2017-07-21 09:00:00,8.7,11.1,7.8,8.9,11,8
2017-07-21 10:00:00,8.7,11.1,7.8,8.9,11,7.7
2017-07-21 11:00:00,8.7,11.1,7.8,8.7,10.8,7.8
2017-07-21 12:00:00,8.7,11.1,7.8,8.9,11.2,7.8
2017-07-21 13:00:00,8.7,11.1,7.8,8.7,10.8,7.7
2017-07-21 14:00:00,8.7,11.1,7.8,8.7,10.8,7.7
2017-07-21 15:00:00,8.7,11.1,7.8,8.7,10.8,7.7
2017-07-21 16:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-07-21 17:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-07-21 18:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-07-21 19:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-07-21 20:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-07-21 21:00:00,8.7,11.1,7.8,8.7,11,7.7
2017-07-21 22:00:00,8.7,10.9,7.8,8.7,11,7.7
2017-07-21 23:00:00,8.5,10.9,7.6,8.7,11,7.7
2017-07-22 00:00:00,8.5,10.9,7.8,8.7,11,7.7
2017-07-22 01:00:00,8.5,10.9,7.8,8.7,11,7.7
2017-07-22 02:00:00,8.5,10.9,7.8,8.7,11,7.7
2017-07-22 03:00:00,8.5,10.9,7.8,8.7,11,7.7
2017-07-22 04:00:00,8.5,10.9,7.6,8.7,10.6,7.7
2017-07-22 05:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-07-22 06:00:00,8.5,10.9,7.6,8.5,10.6,7.8
2017-07-22 07:00:00,8.5,10.9,7.6,8.5,10.6,7.8
2017-07-22 08:00:00,8.5,10.9,7.6,8.5,10.6,7.7
2017-07-22 09:00:00,8.5,10.9,7.6,8.5,10.6,7.7
2017-07-22 10:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-07-22 11:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-07-22 12:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-07-22 13:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-07-22 14:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-07-22 15:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-07-22 16:00:00,8.5,10.9,7.6,8.5,10.6,7.6
2017-07-22 17:00:00,8.5,10.7,7.6,8.5,10.6,7.6
2017-07-22 18:00:00,8.5,10.7,7.6,8.5,10.6,7.6
2017-07-22 19:00:00,8.5,10.7,7.6,8.5,10.6,7.6
2017-07-22 20:00:00,8.5,10.7,7.6,8.5,10.6,7.6
2017-07-22 21:00:00,8.5,10.7,7.6,8.5,10.6,7.6
2017-07-22 22:00:00,8.5,10.7,7.6,8.5,10.6,7.6
2017-07-22 23:00:00,8.5,10.7,7.6,8.5,10.7,7.6
2017-07-23 00:00:00,8.5,10.7,7.6,8.5,10.4,7.6
2017-07-23 01:00:00,8.5,10.7,7.6,8.5,10.7,7.6
2017-07-23 02:00:00,8.3,10.7,7.4,8.5,10.7,7.6
2017-07-23 03:00:00,8.3,10.7,7.6,8.5,10.7,7.6
2017-07-23 04:00:00,8.3,10.7,7.4,8.5,10.7,7.6
2017-07-23 05:00:00,8.3,10.5,7.4,8.5,10.7,7.6
2017-07-23 06:00:00,8.3,10.7,7.4,8.5,10.7,7.6
2017-07-23 07:00:00,8.3,10.5,7.4,8.5,10.7,7.6
2017-07-23 08:00:00,8.3,10.7,7.4,8.3,10.7,7.4
2017-07-23 09:00:00,8.3,10.7,7.4,8.3,10.7,7.6
2017-07-23 10:00:00,8.3,10.5,7.4,8.3,10.7,7.4
2017-07-23 11:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-23 12:00:00,8.3,10.5,7.6,8.3,10.4,7.4
2017-07-23 13:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-23 14:00:00,8.3,10.5,7.4,8.3,10.4,7.3
2017-07-23 15:00:00,8.3,10.7,7.4,8.3,10.7,7.3
2017-07-23 16:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-23 17:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-23 18:00:00,8.3,10.5,7.4,8.3,10.5,7.6
2017-07-23 19:00:00,8.3,10.5,7.4,8.3,10.5,7.4
2017-07-23 20:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-23 21:00:00,8.3,10.5,7.4,8.3,10.7,7.4
2017-07-23 22:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-23 23:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-24 00:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-24 01:00:00,8.3,10.5,7.4,8.3,10.5,7.3
2017-07-24 02:00:00,8.2,10.5,7.4,8.3,10.5,7.3
2017-07-24 03:00:00,8.2,10.5,7.4,8.3,10.5,7.3
2017-07-24 04:00:00,8.2,10.5,7.4,8.3,10.5,7.3
2017-07-24 05:00:00,8.2,10.5,7.4,8.3,10.5,7.3
2017-07-24 06:00:00,8.2,10.3,7.4,8.3,10.5,7.3
2017-07-24 07:00:00,8.2,10.3,7.4,8.3,10.5,7.3
